"average_neighbor_degree_HL","betweenness_centrality_HL","betweenness_HL","closeness_centrality_HL","closeness_HL","d_HL","degree_centrality_HL","degree_HL","Fisher.alpha_HL","generality.HL","hits_authorities_HL","hits_hubs_HL","interaction.push.pull_HL","isolate_HL","latapy_clustering_HL","nestedrank_HL","niche.overlap.HL","node.specialisation.index.NSI_HL","node_redundancy_HL","pagerank_HL","PDI_HL","robustness.HL","species.specificity.index_HL","species.strength_HL","V.ratio.HL"
9,0.095,0.0666666666666667,0.7538,0.0559210526315789,0.285477360490342,0.4667,7,536870961.21429,6.44444444444444,0.0769,0.0216,0.138647125516873,NA,0.3278,0.529411764705882,0.580246458126929,1,0.6667,0.0349,0.571428571428571,0.78233712272668,0.285714285714286,1.97052987861811,2.50130548302872
11.2222,0.0374,0.0666666666666667,0.8033,0.0559210526315789,0,0.6,9,2147483652.5,6.44444444444444,0.1295,0.0364,-0.00645584444604052,NA,0.5493,0.176470588235294,0.580246458126929,1,0.9722,0.036,0.428571428571429,0.78233712272668,0.218217890235992,0.941897399985635,2.50130548302872
11.875,0.0255,0.0666666666666667,0.7778,0.0559210526315789,0.00935897889343897,0.5333,8,2147483652,6.44444444444444,0.1212,0.0341,-0.0280961583351289,NA,0.5555,0.352941176470588,0.580246458126929,1,1,0.0323,0.5,0.78233712272668,0.25,0.775230733318969,2.50130548302872
14.6667,0.0013,0,0.6533,0.0542763157894737,0.0251841001535109,0.2,3,536870956.16667,6.44444444444444,0.0544,0.0153,-0.264274940745529,NA,0.3602,0.941176470588235,0.580246458126929,1.05882352941176,1,0.0148,0.857142857142857,0.78233712272668,0.534522483824849,0.207175177763413,2.50130548302872
10.2,0.0666,0.0666666666666667,0.8305,0.0559210526315789,0.0334455520597491,0.6667,10,2147483653,6.44444444444444,0.1306,0.0367,0.0358564066652302,NA,0.5024,0.0588235294117647,0.580246458126929,1,0.9556,0.0408,0.357142857142857,0.78233712272668,0.188982236504614,1.3585640666523,2.50130548302872
9.6,0.0898,0.0666666666666667,0.8305,0.0559210526315789,0.0868669389817004,0.6667,10,2147483653,6.44444444444444,0.122,0.0343,0.0630786288874524,NA,0.4525,0,0.580246458126929,1,0.9111,0.0424,0.357142857142857,0.78233712272668,0.188982236504614,1.63078628887452,2.50130548302872
11.25,0.0396,0.0666666666666667,0.7778,0.0559210526315789,0.0563942596943558,0.5333,8,2147483652,6.44444444444444,0.1142,0.0321,-0.00448504722401782,NA,0.5057,0.235294117647059,0.580246458126929,1,1,0.0334,0.5,0.78233712272668,0.25,0.964119622207857,2.50130548302872
12.8571,0.0151,0.0666666666666667,0.7538,0.0559210526315789,0,0.4667,7,536870961.21429,6.44444444444444,0.1136,0.0319,-0.0606813238115759,NA,0.5701,0.411764705882353,0.580246458126929,1,1,0.0286,0.571428571428571,0.78233712272668,0.285714285714286,0.575230733318969,2.50130548302872
10.625,0.034,0.0666666666666667,0.7778,0.0559210526315789,0.0736661424938479,0.5333,8,2147483652,6.44444444444444,0.1091,0.0307,-0.00577472976370035,NA,0.4634,0.294117647058824,0.580246458126929,1,1,0.0329,0.5,0.78233712272668,0.25,0.953802161890397,2.50130548302872
12,0.0133,0.0666666666666667,0.7101,0.0559210526315789,0.110294731728128,0.3333,5,2147483650.5,6.44444444444444,0.0736,0.0207,-0.0892273576097106,NA,0.3951,0.647058823529412,0.580246458126929,1,1,0.0224,0.714285714285714,0.78233712272668,0.377964473009227,0.553863211951447,2.50130548302872
9.2,0.0752,0,0.6901,0.0542763157894737,0.324417156170302,0.3333,5,2147483650.5,6.44444444444444,0.0574,0.0161,0.110482654600302,NA,0.2776,0.705882352941177,0.580246458126929,1.05882352941176,0.6,0.0272,0.714285714285714,0.78233712272668,0.377964473009227,1.55241327300151,2.50130548302872
11.5714,0.0304,0.0666666666666667,0.7538,0.0559210526315789,0.0850281759694653,0.4667,7,536870961.21429,6.44444444444444,0.1016,0.0286,-0.0209987841290362,NA,0.4808,0.470588235294118,0.580246458126929,1,1,0.0299,0.571428571428571,0.78233712272668,0.285714285714286,0.853008511096746,2.50130548302872
13.5,0.0104,0.0666666666666667,0.7313,0.0559210526315789,0,0.4,6,1073741869.66667,6.44444444444444,0.101,0.0284,-0.0893133962986904,NA,0.5464,0.588235294117647,0.580246458126929,1,1,0.0252,0.642857142857143,0.78233712272668,0.327326835353989,0.464119622207858,2.50130548302872
15,0.0033,0.0666666666666667,0.6901,0.0559210526315789,0,0.2667,4,2147483650,6.44444444444444,0.0736,0.0207,-0.182581205559147,NA,0.4603,0.823529411764706,0.580246458126929,1,1,0.0183,0.785714285714286,0.78233712272668,0.443202630213959,0.269675177763413,2.50130548302872
22,0.0047,0.030670347735873,0.6685,0.0222484409236474,0.0419951301522823,0.12,3,536870956.16667,4.22448979591837,0.0107,0.0074,-0.285070519435844,NA,0.2981,0.541666666666667,0.288085053028799,1.16666666666667,1,0.0079,0.916666666666667,0.782413921905394,0.552770798392567,0.144788441692466,2.92901692901693
18.7143,0.0327,0.0617384999432175,0.7516,0.0237653800775324,0.082277009324029,0.28,7,536870961.21429,4.22448979591837,0.0224,0.0155,-0.0536036229900045,NA,0.315,0.166666666666667,0.288085053028799,1.04166666666667,0.9524,0.0158,0.75,0.782413921905394,0.327326835353989,0.624774639069968,2.92901692901693
24.6667,0.0017,0.0099600438774146,0.6402,0.0212371481543907,0,0.12,3,536870956.16667,4.22448979591837,0.0131,0.0091,-0.291856452726018,NA,0.3681,0.604166666666667,0.288085053028799,1.25,1,0.0077,0.916666666666667,0.782413921905394,0.552770798392567,0.124430641821946,2.92901692901693
18.5,0.0082,0.041964406574416,0.676,0.0222484409236474,0.0694786059036396,0.16,4,2147483650,4.22448979591837,0.0123,0.0085,-0.195525578652514,NA,0.265,0.479166666666667,0.288085053028799,1.16666666666667,1,0.0097,0.875,0.782413921905394,0.467707173346743,0.217897685389945,2.92901692901693
16.125,0.0421,0.0540779453848302,0.7516,0.0235125568852183,0.143865810530386,0.32,8,2147483652,4.22448979591837,0.0223,0.0154,0.0169973901078357,NA,0.2861,0.145833333333333,0.288085053028799,1.0625,0.8214,0.0183,0.708333333333333,0.782413921905394,0.297559517855952,1.13597912086269,2.92901692901693
13,0.0023,0.00087037037037037,0.5238,0.0171919770773639,0.282318024986602,0.12,3,536870956.16667,4.22448979591837,0.0062,0.0043,-0.185070519435844,NA,0.3388,0.6875,0.288085053028799,1.58333333333333,1,0.0083,0.916666666666667,0.782413921905394,0.552770798392567,0.444788441692466,2.92901692901693
12.6667,0.0495,0.022959529297993,0.716,0.0222484409236474,0.226919811279057,0.36,9,2147483652.5,4.22448979591837,0.0206,0.0142,0.0620282412481901,NA,0.2365,0.104166666666667,0.288085053028799,1.16666666666667,0.9167,0.0203,0.666666666666667,0.782413921905394,0.272165526975909,1.55825417123371,2.92901692901693
22.5,0.0075,0.0399201587270435,0.6994,0.0230069105005899,0.0123067978690645,0.16,4,2147483650,4.22448979591837,0.0155,0.0107,-0.203750317823544,NA,0.3248,0.5,0.288085053028799,1.10416666666667,1,0.0097,0.875,0.782413921905394,0.467707173346743,0.184998728705823,2.92901692901693
14.25,0.0044,0.00450939189716779,0.5961,0.0194673858081915,0.212105261389816,0.16,4,2147483650,4.22448979591837,0.0101,0.007,-0.145975672877847,NA,0.2571,0.520833333333333,0.288085053028799,1.39583333333333,1,0.0098,0.875,0.782413921905394,0.467707173346743,0.416097308488613,2.92901692901693
23,0,0,0.5426,0.0176976234619922,0.0781204781485389,0.04,1,134217776.500017,4.22448979591837,0.0043,0.003,-0.956521739130435,NA,0.2284,0.8125,0.288085053028799,1.54166666666667,NA,0.0039,1,0.782413921905394,1,0.0434782608695652,2.92901692901693
12.8,0.0704,0.05485243829245,0.7707,0.0235125568852183,0.209838698350237,0.4,10,2147483653,4.22448979591837,0.0227,0.0157,0.0902552416847746,NA,0.2206,0.0208333333333333,0.288085053028799,1.0625,0.7778,0.0228,0.625,0.782413921905394,0.25,1.90255241684775,2.92901692901693
6,0,0,0.4465,0.0133153547952132,0.473197445438339,0.04,1,134217776.500017,4.22448979591837,0.0011,8e-04,-0.833333333333333,NA,0.1228,0.833333333333333,0.288085053028799,1.91666666666667,NA,0.0042,1,0.782413921905394,1,0.166666666666667,2.92901692901693
18.4,0.0103,0.0230586868655717,0.6836,0.0222484409236474,0.114780154925821,0.2,5,2147483650.5,4.22448979591837,0.0164,0.0113,-0.111761864165956,NA,0.3063,0.25,0.288085053028799,1.16666666666667,1,0.0117,0.833333333333333,0.782413921905394,0.408248290463863,0.441190679170219,2.92901692901693
17,0,0,0.5149,0.0161806843081072,0.166995317786693,0.04,1,134217776.500017,4.22448979591837,0.0031,0.0021,-0.941176470588235,NA,0.1854,0.854166666666667,0.288085053028799,1.66666666666667,NA,0.0039,1,0.782413921905394,1,0.0588235294117647,2.92901692901693
23.6667,0.0028,0.0148697255336857,0.6471,0.0214899713467049,0.0160888462838932,0.12,3,536870956.16667,4.22448979591837,0.0125,0.0087,-0.289210950080515,NA,0.3375,0.5625,0.288085053028799,1.22916666666667,1,0.0077,0.916666666666667,0.782413921905394,0.552770798392567,0.132367149758454,2.92901692901693
18.4,0.0103,0.0230586868655717,0.6836,0.0222484409236474,0.114780154925821,0.2,5,2147483650.5,4.22448979591837,0.0164,0.0113,-0.111761864165956,NA,0.3063,0.270833333333333,0.288085053028799,1.16666666666667,1,0.0117,0.833333333333333,0.782413921905394,0.408248290463863,0.441190679170219,2.92901692901693
16.3333,0.0167,0.0369939726443895,0.6836,0.0219956177313332,0.121989318129657,0.24,6,1073741869.66667,4.22448979591837,0.0168,0.0117,-0.0801145909673302,NA,0.3031,0.1875,0.288085053028799,1.1875,0.9333,0.0137,0.791666666666667,0.782413921905394,0.363241578628389,0.519312454196019,2.92901692901693
17.75,0.0046,0.0159847469818512,0.6142,0.0199730321928198,0.0817854037727041,0.16,4,2147483650,4.22448979591837,0.0117,0.0081,-0.193541451668387,NA,0.3641,0.375,0.288085053028799,1.35416666666667,1,0.0097,0.875,0.782413921905394,0.467707173346743,0.225834193326453,2.92901692901693
16.5,0.031,0.0153987707290019,0.6541,0.0214899713467049,0.271512433478304,0.16,4,2147483650,4.22448979591837,0.0114,0.0079,0.0369281045751634,NA,0.25,0.395833333333333,0.288085053028799,1.22916666666667,0.5,0.0116,0.875,0.782413921905394,0.467707173346743,1.14771241830065,2.92901692901693
30,0,0,0.5845,0.0194673858081915,0,0.04,1,134217776.500017,4.22448979591837,0.0051,0.0036,-0.966666666666667,NA,0.2702,0.875,0.288085053028799,1.39583333333333,NA,0.0039,1,0.782413921905394,1,0.0333333333333333,2.92901692901693
9,0.004,0,0.5475,0.0171919770773639,0.392537010214598,0.16,4,2147483650,4.22448979591837,0.0061,0.0042,-0.0610119047619048,NA,0.2072,0.416666666666667,0.288085053028799,1.58333333333333,1,0.0103,0.875,0.782413921905394,0.467707173346743,0.755952380952381,2.92901692901693
25.5,6e-04,0.00499437329069138,0.6142,0.0204786785774482,0.0139170980988684,0.08,2,268435505.000009,4.22448979591837,0.0088,0.0061,-0.45952380952381,NA,0.3114,0.708333333333333,0.288085053028799,1.3125,1,0.0058,0.958333333333333,0.782413921905394,0.692218655243173,0.0809523809523809,2.92901692901693
30,0,0,0.5845,0.0194673858081915,0,0.04,1,134217776.500017,4.22448979591837,0.0051,0.0036,-0.966666666666667,NA,0.2702,0.895833333333333,0.288085053028799,1.39583333333333,NA,0.0039,1,0.782413921905394,1,0.0333333333333333,2.92901692901693
15.2,0.0121,0.017342820860232,0.6685,0.021742794539019,0.222433568865142,0.2,5,2147483650.5,4.22448979591837,0.0134,0.0093,-0.0653781512605042,NA,0.2387,0.291666666666667,0.288085053028799,1.20833333333333,0.9,0.0119,0.833333333333333,0.782413921905394,0.408248290463863,0.673109243697479,2.92901692901693
24.6667,0.0017,0.0099600438774146,0.6402,0.0212371481543907,0,0.12,3,536870956.16667,4.22448979591837,0.0131,0.0091,-0.291856452726018,NA,0.3681,0.583333333333333,0.288085053028799,1.25,1,0.0077,0.916666666666667,0.782413921905394,0.552770798392567,0.124430641821946,2.92901692901693
19.2,0.0092,0.022959529297993,0.6836,0.0222484409236474,0.0903059965930245,0.2,5,2147483650.5,4.22448979591837,0.0171,0.0118,-0.123349165753258,NA,0.3128,0.3125,0.288085053028799,1.16666666666667,1,0.0116,0.833333333333333,0.782413921905394,0.408248290463863,0.383254171233711,2.92901692901693
10.8,0.0496,0.0278711549885257,0.6994,0.0214899713467049,0.257221386432077,0.4,10,2147483653,4.22448979591837,0.0196,0.0136,0.0866097308488613,NA,0.2229,0.0416666666666667,0.288085053028799,1.22916666666667,0.8889,0.0226,0.625,0.782413921905394,0.25,1.86609730848861,2.92901692901693
21,0.0078,0.0354958033260345,0.6836,0.0225012641159616,0.0364397409997309,0.16,4,2147483650,4.22448979591837,0.0138,0.0096,-0.199914000687995,NA,0.3308,0.4375,0.288085053028799,1.14583333333333,1,0.0098,0.875,0.782413921905394,0.467707173346743,0.200343997248022,2.92901692901693
11.8,0.0126,0.0120110764479186,0.602,0.0194673858081915,0.306545794599801,0.2,5,2147483650.5,4.22448979591837,0.0098,0.0068,-0.0159442724458204,NA,0.2472,0.333333333333333,0.288085053028799,1.39583333333333,0.9,0.0125,0.833333333333333,0.782413921905394,0.408248290463863,0.920278637770898,2.92901692901693
17,0,0,0.4859,0.0160964099106691,0.166995317786693,0.04,1,134217776.500017,4.22448979591837,0.0026,0.0018,-0.941176470588235,NA,0.2486,0.916666666666667,0.288085053028799,1.6875,NA,0.004,1,0.782413921905394,1,0.0588235294117647,2.92901692901693
19.6667,0.0026,0.00499437329069138,0.6205,0.0204786785774482,0.110221175558429,0.12,3,536870956.16667,4.22448979591837,0.0101,0.007,-0.26468253968254,NA,0.2944,0.625,0.288085053028799,1.3125,1,0.0078,0.916666666666667,0.782413921905394,0.552770798392567,0.205952380952381,2.92901692901693
14.5,4e-04,0,0.5378,0.0171919770773639,0.21612272769739,0.08,2,268435505.000009,4.22448979591837,0.0049,0.0034,-0.413690476190476,NA,0.2409,0.729166666666667,0.288085053028799,1.58333333333333,1,0.0059,0.958333333333333,0.782413921905394,0.692218655243173,0.172619047619048,2.92901692901693
16.5,0.0415,0.0453356378167856,0.6994,0.0225012641159616,0.218414206037746,0.24,6,1073741869.66667,4.22448979591837,0.0175,0.0121,0.0577754773406947,NA,0.2772,0.208333333333333,0.288085053028799,1.14583333333333,0.6667,0.0153,0.791666666666667,0.782413921905394,0.363241578628389,1.34665286404417,2.92901692901693
18.5,8e-04,0.00649177328887749,0.5576,0.0187089162312489,0.107375550773626,0.08,2,268435505.000009,4.22448979591837,0.0061,0.0042,-0.445906432748538,NA,0.2849,0.75,0.288085053028799,1.45833333333333,1,0.0059,0.958333333333333,0.782413921905394,0.692218655243173,0.108187134502924,2.92901692901693
21,0.0078,0.0354958033260345,0.6836,0.0225012641159616,0.0364397409997309,0.16,4,2147483650,4.22448979591837,0.0138,0.0096,-0.199914000687995,NA,0.3308,0.458333333333333,0.288085053028799,1.14583333333333,1,0.0098,0.875,0.782413921905394,0.467707173346743,0.200343997248022,2.92901692901693
18,0,0,0.4859,0.0164335075004214,0.150189937967185,0.04,1,134217776.500017,4.22448979591837,0.0031,0.0021,-0.944444444444444,NA,0.2247,0.9375,0.288085053028799,1.64583333333333,NA,0.0039,1,0.782413921905394,1,0.0555555555555556,2.92901692901693
15.8889,0.0552,0.0948547947595124,0.7806,0.0240182032698466,0.0850015292480317,0.36,9,2147483652.5,4.22448979591837,0.0251,0.0174,-0.010210225288522,NA,0.275,0.0625,0.288085053028799,1.02083333333333,0.8333,0.0197,0.666666666666667,0.782413921905394,0.272165526975909,0.908107972403302,2.92901692901693
12,0.1205,0.0619037647437764,0.8121,0.0237653800775324,0.159621049467152,0.52,13,4294967302.5,4.22448979591837,0.0276,0.0191,0.134849431763552,NA,0.2169,0,0.288085053028799,1.04166666666667,0.6538,0.0296,0.5,0.782413921905394,0.196116135138184,2.75304261292618,2.92901692901693
23,0,0,0.5426,0.0176976234619922,0.0781204781485389,0.04,1,134217776.500017,4.22448979591837,0.0043,0.003,-0.956521739130435,NA,0.2284,0.958333333333333,0.288085053028799,1.54166666666667,NA,0.0039,1,0.782413921905394,1,0.0434782608695652,2.92901692901693
9.4444,0.0348,0.020861039957358,0.6685,0.0207315017697623,0.321657387076136,0.36,9,2147483652.5,4.22448979591837,0.0153,0.0106,0.0784391534391534,NA,0.1931,0.0833333333333333,0.288085053028799,1.29166666666667,0.8611,0.0206,0.666666666666667,0.782413921905394,0.272165526975909,1.70595238095238,2.92901692901693
20.6667,0.0175,0.0540779453848302,0.7333,0.0235125568852183,0.0115790638666127,0.24,6,1073741869.66667,4.22448979591837,0.0211,0.0146,-0.116225702078441,NA,0.3525,0.229166666666667,0.288085053028799,1.0625,1,0.0135,0.791666666666667,0.782413921905394,0.363241578628389,0.302645787529352,2.92901692901693
16.4,0.0105,0.0126769808179213,0.6612,0.0214899713467049,0.19863888778317,0.2,5,2147483650.5,4.22448979591837,0.0148,0.0103,-0.0751138716356108,NA,0.2737,0.354166666666667,0.288085053028799,1.22916666666667,1,0.0119,0.833333333333333,0.782413921905394,0.408248290463863,0.624430641821946,2.92901692901693
30,0,0,0.5845,0.0194673858081915,0,0.04,1,134217776.500017,4.22448979591837,0.0051,0.0036,-0.966666666666667,NA,0.2702,0.979166666666667,0.288085053028799,1.39583333333333,NA,0.0039,1,0.782413921905394,1,0.0333333333333333,2.92901692901693
24.6667,0.0017,0.0099600438774146,0.6402,0.0212371481543907,0,0.12,3,536870956.16667,4.22448979591837,0.0131,0.0091,-0.291856452726018,NA,0.3681,0.645833333333333,0.288085053028799,1.25,1,0.0077,0.916666666666667,0.782413921905394,0.552770798392567,0.124430641821946,2.92901692901693
17.3333,0.0025,0.0133806769777812,0.602,0.0197202090005056,0.10691918430486,0.12,3,536870956.16667,4.22448979591837,0.0087,0.006,-0.275599128540305,NA,0.2881,0.666666666666667,0.288085053028799,1.375,1,0.0078,0.916666666666667,0.782413921905394,0.552770798392567,0.173202614379085,2.92901692901693
18,2e-04,0.00087037037037037,0.5193,0.0171919770773639,0.116119792870195,0.08,2,268435505.000009,4.22448979591837,0.0056,0.0039,-0.444272445820433,NA,0.4086,0.770833333333333,0.288085053028799,1.58333333333333,1,0.0059,0.958333333333333,0.782413921905394,0.692218655243173,0.111455108359133,2.92901692901693
19,0,0,0.5063,0.0166863306927355,0.134293412360708,0.04,1,134217776.500017,4.22448979591837,0.003,0.0021,-0.947368421052632,NA,0.2503,1,0.288085053028799,1.625,NA,0.004,1,0.782413921905394,1,0.0526315789473684,2.92901692901693
18,2e-04,0.00087037037037037,0.5193,0.0171919770773639,0.116119792870195,0.08,2,268435505.000009,4.22448979591837,0.0056,0.0039,-0.444272445820433,NA,0.4086,0.791666666666667,0.288085053028799,1.58333333333333,1,0.0059,0.958333333333333,0.782413921905394,0.692218655243173,0.111455108359133,2.92901692901693
15.5,0.0349,0.0567039012086188,0.7333,0.0230069105005899,0.137076992691438,0.32,8,2147483652,4.22448979591837,0.0224,0.0155,-0.0118154508180084,NA,0.2729,0.125,0.288085053028799,1.10416666666667,0.8929,0.0178,0.708333333333333,0.782413921905394,0.297559517855952,0.905476393455933,2.92901692901693
7.8182,0.2387,0.20527314997012,1,0.0456026058631922,0.0189094124018943,1,11,4294967301.5,2.96551724137931,0.1663,0.1028,0.0888200183654729,NA,0.2435,0,0.22982125367418,1,0.8182,0.0571,0,0.848160391597694,0,1.9770202020202,3.31909845788849
9,0,0,0.5276,0.0293159609120521,0.115771782604519,0.0909,1,134217776.500017,2.96551724137931,0.0152,0.0094,-0.888888888888889,NA,0.3263,0.678571428571429,0.22982125367418,1.71428571428571,NA,0.0087,1,0.848160391597694,1,0.111111111111111,3.31909845788849
7,0.0011,0,0.536,0.0293159609120521,0.234043160113261,0.1818,2,268435505.000009,2.96551724137931,0.0258,0.016,-0.344444444444444,NA,0.3331,0.535714285714286,0.22982125367418,1.71428571428571,1,0.0134,0.9,0.848160391597694,0.670820393249937,0.311111111111111,3.31909845788849
12,0,0,0.5537,0.0317589576547231,0,0.0909,1,134217776.500017,2.96551724137931,0.0218,0.0135,-0.916666666666667,NA,0.3085,1,0.22982125367418,1.60714285714286,NA,0.0084,1,0.848160391597694,1,0.0833333333333333,3.31909845788849
6.6667,0.0075,0.00505050505050505,0.563,0.0309446254071661,0.270427385274294,0.2727,3,536870956.16667,2.96551724137931,0.0352,0.0218,-0.143518518518519,NA,0.3262,0.392857142857143,0.22982125367418,1.64285714285714,1,0.0187,0.8,0.848160391597694,0.516397779494322,0.569444444444444,3.31909845788849
5.5,0.0015,0,0.5276,0.0285016286644951,0.360528527174435,0.1818,2,268435505.000009,2.96551724137931,0.02,0.0124,-0.270833333333333,NA,0.2514,0.571428571428571,0.22982125367418,1.75,1,0.0138,0.9,0.848160391597694,0.670820393249937,0.458333333333333,3.31909845788849
8.5,0.0169,0.04063871033568,0.6505,0.0366449511400651,0.134358172470325,0.3636,4,2147483650,2.96551724137931,0.0629,0.0389,-0.120138888888889,NA,0.2966,0.25,0.22982125367418,1.39285714285714,1,0.0226,0.7,0.848160391597694,0.418330013267038,0.519444444444444,3.31909845788849
9.2,0.0313,0.0636465666768697,0.7053,0.0390879478827362,0.0932909661810585,0.4545,5,2147483650.5,2.96551724137931,0.0865,0.0535,-0.0794444444444445,NA,0.308,0.178571428571429,0.22982125367418,1.28571428571429,1,0.027,0.6,0.848160391597694,0.346410161513775,0.602777777777778,3.31909845788849
